 method
 GMRES
 N=        5541
 iteration,||err||
   989, 9.507E-04
   990, 9.467E-04
   991, 9.429E-04
   992, 9.412E-04
   993, 9.408E-04
   994, 9.407E-04
   995, 9.406E-04
   996, 9.406E-04
   997, 9.406E-04
   998, 9.406E-04
   999, 9.405E-04
